Model_simple,Model,Engine_Capacity,Transmission,Fuel_Type,Mileage,Price,Age
Swift,SWIFT ZC11,1300,MANUAL,PETROL,119000,3290000,13
Swift,SWIFT,1300,AUTOMATIC,PETROL,119000,3290000,13
Every,EVERY,650,AUTOMATIC,PETROL,81000,3550000,12
Swift,SWIFT,1200,AUTOMATIC,PETROL,97000,3750000,12
Wagon R,WAGON R INDIAN,1000,MANUAL,PETROL,130000,2290000,17
Every,EVERY,650,AUTOMATIC,PETROL,56000,5100000,6
Every,EVERY,650,MANUAL,PETROL,98000,2400000,21
Alto,ALTO VXI,800,MANUAL,PETROL,108000,2350000,8
Spacia,SPACIA,650,AUTOMATIC,HYBRID,72000,4375000,6
Alto,ALTO VXI,800,MANUAL,PETROL,94000,2350000,8
Alto,ALTO K10 VXI,1000,MANUAL,DIESEL,110000,2450000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,55000,1400000,18
Alto,ALTO JAPAN,650,AUTOMATIC,PETROL,175000,2300000,21
Baleno,BALENO ,1500,MANUAL,PETROL,165000,1850000,24
Every,EVERY,660,AUTOMATIC,PETROL,62800,3950000,10
Every,EVERY,660,AUTOMATIC,PETROL,56562,5100000,10
Every,EVERY,650,AUTOMATIC,PETROL,112364,3390000,16
Alto,ALTO VXI,800,MANUAL,PETROL,130000,2350000,9
Swift,SWIFT,1200,AUTOMATIC,PETROL,104000,3700000,12
Alto,ALTO JAPAN,650,AUTOMATIC,PETROL,156000,2300000,20
Alto,ALTO K10 VXI,800,MANUAL,PETROL,123000,2375000,11
Alto,ALTO LXI,800,MANUAL,PETROL,198000,2350000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,32151,1245000,19
Omni,OMNI,1500,MANUAL,PETROL,156800,1750000,16
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,86500,2360000,11
Alto,ALTO K10 LXI,1000,MANUAL,PETROL,89000,2350000,11
Every,EVERY,800,AUTOMATIC,PETROL,25700,5250000,4
Alto,ALTO LXI,800,MANUAL,PETROL,70000,2350000,14
Alto,ALTO LXI,800,MANUAL,PETROL,79450,2345000,10
Swift,SWIFT VXI,1197,MANUAL,PETROL,55000,3595000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,100000,1600000,15
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,127000,3675000,9
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,89000,3675000,9
Every,EVERY,650,AUTOMATIC,PETROL,73500,4500000,9
Maruti,MARUTI 800,800,MANUAL,PETROL,34570,1565000,16
Baleno,BALENO ZETA CVT,1000,AUTOMATIC,PETROL,30000,7790000,4
Alto,ALTO LXI,800,MANUAL,PETROL,97500,2325000,10
Celerio,CELERIO VXI,990,TIPTRONIC,PETROL,85600,3650000,8
Celerio,CELERIO LXI,1000,AUTOMATIC,PETROL,68000,3625000,9
Alto,ALTO JAPAN,650,AUTOMATIC,PETROL,111446,2295000,21
Hustler,HUSTLER,650,AUTOMATIC,HYBRID,106000,4700000,7
Maruti,MARUTI 800,800,MANUAL,PETROL,750000,1600000,13
Alto,ALTO LXI,800,MANUAL,PETROL,75000,2325000,9
A Star,A STAR VXI,998,AUTOMATIC,PETROL,60000,3025000,11
Alto,ALTO LXI,800,MANUAL,PETROL,79205,2300000,9
Every,EVERY,650,AUTOMATIC,PETROL,132000,2625000,21
Every,EVERY,660,AUTOMATIC,PETROL,42000,5425000,6
Alto,ALTO LXI,800,MANUAL,PETROL,116000,2300000,12
Alto,ALTO K10 LXI,1000,MANUAL,PETROL,84000,2350000,11
Alto,ALTO K10 LXI,1000,MANUAL,PETROL,129500,2340000,11
Every,EVERY,650,TIPTRONIC,PETROL,82426,4500000,7
Alto,ALTO LXI,800,MANUAL,PETROL,198000,2300000,9
Swift,SWIFT ZC11,1200,MANUAL,PETROL,62000,3550000,12
Alto,ALTO LXI,800,MANUAL,PETROL,131000,2300000,9
Celerio,CELERIO VXI,1000,AUTOMATIC,PETROL,71000,3625000,9
Alto,ALTO LXI,800,MANUAL,PETROL,114545,2300000,13
Every,EVERY,650,MANUAL,PETROL,105000,3970000,9
Alto,ALTO LXI,800,MANUAL,PETROL,125000,2300000,13
Alto,ALTO K10 LXI,1000,MANUAL,PETROL,92000,2325000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,104000,1250000,19
Maruti,MARUTI 800,800,MANUAL,PETROL,95421,1575000,15
Celerio,CELERIO VXI,996,MANUAL,PETROL,123456,3625000,9
Every,EVERY,660,AUTOMATIC,PETROL,89564,3325000,17
Every,EVERY,650,AUTOMATIC,PETROL,83000,5340000,6
Swift,SWIFT ZC11,1197,MANUAL,PETROL,80000,3485000,12
Alto,ALTO LXI,800,MANUAL,PETROL,114545,2300000,13
Omni,OMNI,800,MANUAL,DIESEL,70200,1175000,25
Alto,ALTO LXI,800,MANUAL,PETROL,65000,2290000,8
Alto,ALTO K10 LXI,1000,MANUAL,PETROL,232000,2235000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,75000,1220000,19
Alto,ALTO LXI,800,MANUAL,PETROL,147300,2290000,10
Omni,OMNI,800,MANUAL,PETROL,115500,1600000,18
Maruti,MARUTI 800,800,MANUAL,PETROL,84286,1520000,16
Maruti,MARUTI 800,800,MANUAL,PETROL,80000,1755000,12
Alto,ALTO LXI,800,MANUAL,PETROL,85600,2290000,11
Baleno,BALENO ,1300,MANUAL,PETROL,45800,1870000,25
Alto,ALTO VXI,800,MANUAL,PETROL,60000,2290000,11
Alto,ALTO K10 LXI,800,MANUAL,PETROL,115000,2040000,11
Every,EVERY,650,AUTOMATIC,PETROL,65000,2100000,21
Alto,ALTO K10 LXI,800,MANUAL,PETROL,85000,1900000,11
Every,EVERY,650,AUTOMATIC,PETROL,84000,4350000,7
Wagon R,WAGON R INDIAN,1000,MANUAL,PETROL,230000,2250000,17
Wagon R,WAGON R INDIAN,1000,MANUAL,PETROL,158000,2180000,17
Alto,ALTO LXI,796,MANUAL,PETROL,32121,2290000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,30365,975000,27
Every,EVERY,650,AUTOMATIC,PETROL,130000,4100000,11
Alto,ALTO K10 LXI,800,MANUAL,PETROL,50000,1815000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,49000,1425000,17
Grand Vitara,GRAND VITARA,1990,MANUAL,PETROL,170000,3500000,23
Every,EVERY,650,AUTOMATIC,PETROL,180000,3250000,17
Baleno,BALENO ,1000,AUTOMATIC,PETROL,67500,6850000,6
Maruti,MARUTI 800,800,MANUAL,PETROL,34000,1475000,16
Every,EVERY,650,AUTOMATIC,PETROL,135000,2475000,23
Estilo,ESTILO VXI,8000,MANUAL,PETROL,103000,2880000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,75000,1450000,17
Alto,ALTO LXI,796,MANUAL,PETROL,32132,2285000,12
Alto,ALTO LXI,800,MANUAL,PETROL,75000,2280000,9
Estilo,ESTILO ZEN,1000,MANUAL,PETROL,64548,2850000,12
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,142000,2750000,10
Celerio,CELERIO VXI,1300,AUTOMATIC,PETROL,97000,3600000,9
Every,EVERY,650,AUTOMATIC,PETROL,52000,4850000,7
Spacia,SPACIA,650,AUTOMATIC,PETROL,75000,4350000,6
Celerio,CELERIO LXI,1000,AUTOMATIC,PETROL,79000,3600000,8
Hustler,HUSTLER,660,AUTOMATIC,HYBRID,110000,4385000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,45000,1425000,18
Hustler,HUSTLER,1300,AUTOMATIC,PETROL,58000,4775000,7
Celerio,CELERIO VXI,1000,MANUAL,PETROL,113000,3600000,7
Celerio,CELERIO VXI,998,AUTOMATIC,PETROL,42421,3600000,7
Celerio,CELERIO LXI,1000,AUTOMATIC,PETROL,78000,3590000,9
Swift,SWIFT,1197,AUTOMATIC,PETROL,45120,3425000,12
Omni,OMNI,800,MANUAL,PETROL,71500,1450000,11
Alto,ALTO LXI,800,MANUAL,PETROL,80000,2275000,12
Every,EVERY,650,AUTOMATIC,PETROL,23000,2260000,24
Alto,ALTO LXI,800,MANUAL,PETROL,106000,2275000,12
Alto,ALTO LXI,800,MANUAL,PETROL,55300,2275000,12
Estilo,ESTILO ZEN,1000,MANUAL,PETROL,64600,2850000,12
Swift,SWIFT,1300,AUTOMATIC,PETROL,165800,3400000,12
Alto,ALTO K10 VXI,800,MANUAL,PETROL,140000,2600000,10
Every,EVERY,1300,MANUAL,PETROL,74000,3950000,5
Every,EVERY,650,AUTOMATIC,PETROL,54689,2300000,13
Alto,ALTO LXI,800,MANUAL,PETROL,158800,2275000,11
Alto,ALTO K10 VXI,800,MANUAL,PETROL,65000,2450000,10
Alto,ALTO JAPAN,800,MANUAL,PETROL,217000,1700000,19
Maruti,MARUTI 800,800,MANUAL,PETROL,120000,1435000,15
Every,EVERY,650,AUTOMATIC,PETROL,76000,4875000,9
Alto,ALTO LXI,800,MANUAL,DIESEL,158800,2275000,11
Zen,ZEN,1000,MANUAL,PETROL,150000,2600000,12
Alto,ALTO LXI,800,MANUAL,PETROL,32152,2250000,11
Alto,ALTO K10 VXI,800,MANUAL,PETROL,84500,2450000,10
Maruti,MARUTI 800,800,MANUAL,PETROL,85000,1400000,18
Alto,ALTO VXI,800,MANUAL,PETROL,81000,2250000,12
Alto,ALTO JAPAN,800,MANUAL,PETROL,88000,1625000,19
Alto,ALTO VXI,800,MANUAL,PETROL,121000,2250000,12
Alto,ALTO K10 VXI,800,MANUAL,PETROL,122600,2450000,10
Alto,ALTO K10 VXI,800,MANUAL,PETROL,95000,2445000,10
Swift,SWIFT DZIRE,1200,MANUAL,PETROL,181761,3395000,12
Alto,ALTO VXI,800,MANUAL,PETROL,85000,2250000,11
Alto,ALTO K10 VXI,800,MANUAL,PETROL,145000,2400000,10
Maruti,MARUTI 800,800,MANUAL,PETROL,108000,1770000,11
Alto,ALTO VXI,800,MANUAL,PETROL,80000,2250000,11
Every,EVERY,650,AUTOMATIC,PETROL,89000,4550000,5
Maruti,MARUTI 800,800,MANUAL,PETROL,85000,1265000,18
Celerio,CELERIO LXI,1000,AUTOMATIC,PETROL,112000,3590000,8
Alto,ALTO VXI,800,MANUAL,PETROL,103000,2250000,12
Alto,ALTO LXI,800,MANUAL,PETROL,68588,2250000,12
Alto,ALTO VXI,800,MANUAL,PETROL,66590,2250000,12
Alto,ALTO K10 LXI,800,MANUAL,PETROL,86000,2400000,10
Every,EVERY,650,AUTOMATIC,PETROL,51530,4000000,9
Every,EVERY,650,AUTOMATIC,PETROL,65643,4150000,11
Swift,SWIFT,1300,AUTOMATIC,PETROL,137000,3375000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,12345,1825000,16
Every,EVERY,650,AUTOMATIC,PETROL,90000,4850000,9
Alto,ALTO LXI,650,MANUAL,PETROL,68588,2250000,12
Alto,ALTO LXI,650,MANUAL,PETROL,135000,2250000,15
Maruti,MARUTI 800,680,MANUAL,PETROL,158000,1128000,28
Alto,ALTO K10 LXI,800,MANUAL,PETROL,83000,2395000,10
Alto,ALTO K10 LXI,800,MANUAL,PETROL,147350,2375000,10
Every,EVERY,650,AUTOMATIC,PETROL,67000,4530000,5
Baleno,BALENO ,1000,AUTOMATIC,PETROL,64000,6850000,7
Spacia,SPACIA,650,AUTOMATIC,PETROL,72000,4250000,6
Every,EVERY,800,AUTOMATIC,PETROL,50000,6000000,7
Alto,ALTO LXI,800,MANUAL,PETROL,98500,2250000,13
Swift,SWIFT ZC11,1200,MANUAL,PETROL,46000,3250000,12
Swift,SWIFT DZIRE,1200,MANUAL,DIESEL,46000,3250000,12
Every,EVERY,600,AUTOMATIC,PETROL,56231,4500000,17
Alto,ALTO JAPAN,650,AUTOMATIC,PETROL,104500,2199500,22
Maruti,MARUTI 800,800,MANUAL,PETROL,89561,1325000,18
Swift,SWIFT DZIRE,1300,MANUAL,PETROL,55000,3200000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,58000,2200000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,149000,890000,28
Alto,ALTO LXI,800,MANUAL,PETROL,55000,2235000,12
Swift,SWIFT,1300,AUTOMATIC,PETROL,55000,3200000,12
Alto,ALTO VXI,800,MANUAL,PETROL,90652,2230000,12
Alto,ALTO VXI,800,MANUAL,PETROL,56000,2230000,11
Alto,ALTO VXI,800,MANUAL,PETROL,121380,2225000,12
Every,EVERY,660,AUTOMATIC,PETROL,37000,5500000,6
Spacia,SPACIA G GRADE,650,AUTOMATIC,PETROL,152000,4250000,6
Maruti,MARUTI 800,800,MANUAL,PETROL,103000,1385000,17
Swift,SWIFT DZIRE,1190,MANUAL,PETROL,250000,3125000,12
Celerio,CELERIO LXI,1000,AUTOMATIC,PETROL,87000,3590000,9
Swift,SWIFT DZIRE,1200,MANUAL,PETROL,170000,3050000,12
Alto,ALTO VXI,800,MANUAL,PETROL,75000,2225000,11
Every,EVERY,650,AUTOMATIC,PETROL,71000,4395000,8
Alto,ALTO VXI,800,MANUAL,PETROL,64587,2200000,12
Alto,ALTO LXI,800,MANUAL,PETROL,148000,2200000,18
Alto,ALTO VXI,800,MANUAL,PETROL,65000,2200000,12
Alto,ALTO K10 LXI,800,MANUAL,PETROL,89500,2345000,10
Alto,ALTO VXI,800,MANUAL,PETROL,50000,2200000,12
Alto,ALTO K10 LXI,800,MANUAL,PETROL,122500,1995000,10
Gypsy,GYPSY,1990,MANUAL,DIESEL,125000,1385000,31
Maruti,MARUTI 800,800,MANUAL,PETROL,180000,1600000,12
Alto,ALTO VXI,800,MANUAL,PETROL,145000,2200000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,180000,1450000,17
Alto,ALTO VXI,800,MANUAL,PETROL,75500,2195000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,580000,1350000,21
Maruti,MARUTI 800,800,MANUAL,PETROL,71000,1630000,12
Every,EVERY,650,AUTOMATIC,PETROL,72000,4200000,11
Every,EVERY,650,AUTOMATIC,PETROL,172000,3250000,16
Maruti,MARUTI 800,800,MANUAL,PETROL,250000,1285000,18
Estilo,ESTILO ZEN,1000,MANUAL,PETROL,169000,2790000,12
Spacia,SPACIA G GRADE,650,AUTOMATIC,PETROL,58000,4200000,6
Alto,ALTO VXI,800,MANUAL,PETROL,88000,2195000,10
Every,EVERY,650,MANUAL,PETROL,188300,1890000,24
Alto,ALTO K10 VXI,800,MANUAL,PETROL,50000,2675000,9
Every,EVERY,650,AUTOMATIC,PETROL,44000,5000000,4
Maruti,MARUTI 800,800,AUTOMATIC,PETROL,60000,1250000,19
Every,EVERY,890,AUTOMATIC,PETROL,140000,4850000,7
Alto,ALTO K10 VXI,800,MANUAL,PETROL,67000,2650000,9
Swift,SWIFT,1200,AUTOMATIC,HYBRID,32112,2950000,12
Omni,OMNI,800,MANUAL,PETROL,95000,1385000,21
Every,EVERY,650,TIPTRONIC,PETROL,149500,4200000,8
Alto,ALTO K10 VXI,800,MANUAL,PETROL,12000,2650000,9
Maruti,MARUTI 800,800,MANUAL,PETROL,105000,1600000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,120000,850000,27
Maruti,MARUTI 800,800,MANUAL,PETROL,70000,2100000,13
Swift,SWIFT DZIRE,1600,MANUAL,PETROL,32000,5700000,11
Every,EVERY,650,AUTOMATIC,PETROL,128000,2125000,22
Wagon R,WAGON R INDIAN,1000,MANUAL,PETROL,119000,2250000,18
Estilo,ESTILO ZEN,1000,MANUAL,PETROL,130000,2700000,12
Every,EVERY,1000,MANUAL,PETROL,66000,3550000,16
Maruti,MARUTI 800,800,MANUAL,PETROL,81000,1485000,16
Maruti,MARUTI 800,650,MANUAL,PETROL,54520,1450000,16
Alto,ALTO VXI,800,MANUAL,PETROL,112000,2195000,11
Alto,ALTO K10 VXI,800,MANUAL,PETROL,118000,2650000,9
Alto,ALTO VXI,800,MANUAL,PETROL,97000,2195000,11
Celerio,CELERIO LXI,1000,AUTOMATIC,PETROL,107000,3590000,9
Hustler,HUSTLER,650,AUTOMATIC,HYBRID,70000,4590000,5
Alto,ALTO K10 VXI,800,MANUAL,PETROL,43725,2625000,9
Alto,ALTO LXI,650,MANUAL,PETROL,65000,2195000,12
Alto,ALTO K10 VXI,800,MANUAL,PETROL,72007,2600000,9
Spacia,SPACIA G GRADE,650,MANUAL,PETROL,58000,4200000,6
Spacia,SPACIA G GRADE,650,AUTOMATIC,PETROL,39000,4090000,6
Hustler,HUSTLER,650,AUTOMATIC,PETROL,84512,4875000,8
Estilo,ESTILO ZEN,998,MANUAL,PETROL,79000,2675000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,97000,2095000,12
Esteem,ESTEEM ,1300,MANUAL,PETROL,126000,1750000,19
Maruti,MARUTI 800,800,MANUAL,PETROL,110000,1550000,14
Every,EVERY,650,AUTOMATIC,PETROL,125000,1900000,22
Alto,ALTO VXI,800,MANUAL,DIESEL,112000,2195000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,52000,1560000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,82400,790000,28
Maruti,MARUTI 800,800,MANUAL,PETROL,120000,1675000,13
Swift,SWIFT VXI,1000,MANUAL,PETROL,115000,3800000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,25006,1575000,17
Baleno,BALENO ,1000,AUTOMATIC,PETROL,61154,6690000,7
Maruti,MARUTI 800,800,MANUAL,PETROL,64500,1650000,17
Omni,OMNI,800,MANUAL,PETROL,86000,1775000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,120000,1734176,12
Every,EVERY,650,AUTOMATIC,PETROL,207000,2275000,23
Vitara,VITARA,1373,AUTOMATIC,PETROL,43000,11000000,4
Swift,SWIFT,1300,AUTOMATIC,HYBRID,28000,8250000,6
A Star,A STAR LXI,998,AUTOMATIC,PETROL,123456,3025000,11
Alto,ALTO VXI,800,MANUAL,PETROL,99000,2190000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,120000,1635000,13
Alto,ALTO VXI,800,MANUAL,PETROL,66000,2190000,12
Alto,ALTO K10 VXI,800,MANUAL,PETROL,64000,2475000,9
A-Star,A STAR VXI,1000,MANUAL,PETROL,68000,2985000,11
Alto,ALTO VXI,800,MANUAL,PETROL,56000,2190000,12
Alto,ALTO VXI,800,MANUAL,PETROL,198000,2190000,12
Alto,ALTO VXI,800,MANUAL,DIESEL,56000,2190000,12
Alto,ALTO LXI,800,MANUAL,PETROL,83123,2185000,13
Maruti,MARUTI 800,800,MANUAL,PETROL,32122,1790000,11
Alto,ALTO LXI,800,MANUAL,PETROL,81100,2185000,13
Alto,ALTO VXI,800,MANUAL,PETROL,95000,2175000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,50000,1575000,16
Celerio,CELERIO LXI,1000,AUTOMATIC,PETROL,135000,3580000,9
Carry,CARRY,650,MANUAL,PETROL,120000,1995000,24
Every,EVERY,650,AUTOMATIC,PETROL,69031,4310000,9
Alto,ALTO K10 VXI,800,MANUAL,PETROL,80800,2465000,9
Swift,SWIFT,1000,AUTOMATIC,PETROL,38000,8200000,6
Swift,SWIFT,1242,AUTOMATIC,PETROL,32000,7950000,6
Celerio,CELERIO LXI,1000,AUTOMATIC,PETROL,118000,3575000,9
Celerio,CELERIO LXI,1000,AUTOMATIC,PETROL,84000,3550000,8
Estilo,ESTILO ZEN,1000,MANUAL,PETROL,103000,2650000,12
Every,EVERY,650,AUTOMATIC,PETROL,123456,4590000,7
Every,EVERY,650,AUTOMATIC,PETROL,123456,3300009,16
Maruti,MARUTI 800,960,MANUAL,PETROL,89090,1575000,17
Alto,ALTO VXI,800,MANUAL,PETROL,139000,2175000,12
Every,EVERY,650,AUTOMATIC,PETROL,123456,4590000,6
Hustler,HUSTLER,650,AUTOMATIC,HYBRID,123456,4690000,7
Alto,ALTO LXI,800,MANUAL,PETROL,90000,2175000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,94150,1295000,19
Celerio,CELERIO LXI,1000,AUTOMATIC,PETROL,118000,3525000,9
Alto,ALTO K10 VXI,800,MANUAL,PETROL,63000,2460000,9
Alto,ALTO VXI,800,MANUAL,PETROL,104765,2175000,12
Spacia,SPACIA,650,AUTOMATIC,PETROL,55431,3990000,6
Liana,LIANA,1300,MANUAL,PETROL,93000,2590000,20
Alto,ALTO VXI,800,MANUAL,PETROL,158000,2175000,12
Every,EVERY,660,AUTOMATIC,PETROL,110000,3750000,11
Every,EVERY,660,AUTOMATIC,PETROL,100000,3950000,9
Maruti,MARUTI 800,800,MANUAL,PETROL,88000,1177500,24
Alto,ALTO K10 VXI,800,MANUAL,PETROL,45000,2450000,9
Omni,OMNI,800,MANUAL,PETROL,73000,1600000,13
Alto,ALTO VXI,800,MANUAL,DIESEL,104765,2175000,12
Alto,ALTO K10 LXI,800,MANUAL,PETROL,35000,2450000,9
Swift,SWIFT 4 WAY TURBO,1000,TIPTRONIC,PETROL,49000,7900000,6
Alto,ALTO LXI,800,MANUAL,PETROL,114000,2175000,14
Every,EVERY,650,AUTOMATIC,PETROL,32154,3975000,8
Swift,SWIFT RS TURBO,1000,TIPTRONIC,PETROL,49000,7900000,6
Alto,ALTO LXI,800,MANUAL,PETROL,100000,2175000,13
Maruti,MARUTI 800,800,MANUAL,PETROL,56000,1725000,12
Every,EVERY,650,AUTOMATIC,PETROL,110000,4700000,9
Alto,ALTO K10 LXI,800,MANUAL,PETROL,77000,2450000,9
Baleno,BALENO ,1200,AUTOMATIC,PETROL,86000,6280000,6
Swift,SWIFT RS TURBO,1000,AUTOMATIC,PETROL,90000,7890000,6
Every,EVERY,650,AUTOMATIC,PETROL,53743,4590000,6
Alto,ALTO VXI,800,MANUAL,PETROL,150000,2160000,12
Alto,ALTO VXI,800,MANUAL,PETROL,70000,2150000,11
Grand Vitara,GRAND VITARA,2630,AUTOMATIC,PETROL,172000,4950000,19
Every,EVERY,650,AUTOMATIC,PETROL,35582,4950000,6
Alto,ALTO VXI,800,MANUAL,PETROL,180000,2150000,11
Alto,ALTO VXI,800,MANUAL,PETROL,57300,2150000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,45000,1585000,13
Alto,ALTO K10 LXI,800,MANUAL,PETROL,89520,2445000,9
Alto,ALTO VXI,800,MANUAL,PETROL,160000,2150000,11
Alto,ALTO K10 LXI,800,MANUAL,PETROL,99000,2440000,9
Swift,SWIFT 4 WAY TURBO,1500,AUTOMATIC,HYBRID,59000,7890000,6
Alto,ALTO LXI,800,MANUAL,PETROL,120000,2150000,12
Alto,ALTO LXI,800,MANUAL,PETROL,91000,2150000,12
Alto,ALTO LXI,800,MANUAL,PETROL,91980,2150000,12
Alto,ALTO JAPAN,660,AUTOMATIC,PETROL,175000,2100000,21
Maruti,MARUTI 800,800,MANUAL,PETROL,96000,1525000,15
Alto,ALTO LXI,800,MANUAL,PETROL,32154,2150000,11
Alto,ALTO LXI,800,MANUAL,PETROL,91980,2150000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,91000,1430000,17
Swift,SWIFT RS TURBO,1000,AUTOMATIC,HYBRID,67000,7875000,6
Alto,ALTO K10 LXI,800,MANUAL,PETROL,32135,2430000,9
Alto,ALTO LXI,800,MANUAL,PETROL,90000,2130000,12
Zen,ZEN,1000,MANUAL,PETROL,119000,2075000,18
Maruti,MARUTI 800,800,MANUAL,PETROL,90592,1325000,18
Alto,ALTO SPORT,800,MANUAL,PETROL,90000,2130000,14
Alto,ALTO K10 LXI,800,MANUAL,PETROL,73000,2395000,9
Vitara,VITARA,1000,AUTOMATIC,PETROL,55000,11500000,4
Alto,ALTO K10 LXI,800,MANUAL,PETROL,87000,2390000,9
Maruti,MARUTI 800,800,MANUAL,PETROL,151000,1475000,18
Every,EVERY,650,AUTOMATIC,PETROL,44000,4075000,9
Maruti,MARUTI 800,800,AUTOMATIC,PETROL,90000,1525000,16
Every,EVERY,650,AUTOMATIC,PETROL,52678,2400000,22
Alto,ALTO LXI,800,MANUAL,PETROL,180000,2125000,12
Alto,ALTO LXI,800,MANUAL,PETROL,99900,2125000,12
Wagon R,WAGON R INDIAN,1000,MANUAL,PETROL,185000,1750000,18
Spacia,SPACIA,650,AUTOMATIC,PETROL,90000,3990000,6
Alto,ALTO LXI,800,MANUAL,PETROL,90000,2125000,12
Grand Vitara,GRAND VITARA,1490,MANUAL,PETROL,275000,4185000,19
Swift,SWIFT RS HYBRID,1000,AUTOMATIC,HYBRID,67000,7875000,6
Alto,ALTO LXI,800,MANUAL,PETROL,89765,2125000,12
Alto,ALTO K10 LXI,800,MANUAL,PETROL,125000,2390000,9
Swift,SWIFT RS HYBRID,1000,AUTOMATIC,HYBRID,68000,7850000,6
Alto,ALTO VXI,800,MANUAL,PETROL,158000,2125000,13
Maruti,MARUTI 800,800,MANUAL,PETROL,89652,1675000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,96000,1475000,15
Alto,ALTO LXI,800,MANUAL,PETROL,36588,2100000,11
Alto,ALTO LXI,800,MANUAL,PETROL,64000,2100000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,50000,1460000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,60000,1320000,16
Alto,ALTO K10 LXI,800,MANUAL,PETROL,100200,2375000,9
Alto,ALTO LXI,800,MANUAL,PETROL,150000,2100000,11
Maruti,MARUTI 800,800,MANUAL,PETROL,60000,1350000,12
Estilo,ESTILO VXI,1000,AUTOMATIC,PETROL,58000,2650000,12
Maruti,MARUTI 800,800,MANUAL,PETROL,89199,1480000,17
A Star,A STAR LXI,1000,MANUAL,PETROL,118760,2875000,11
Alto,ALTO K10 LXI,800,MANUAL,PETROL,93000,2370000,9
Alto,ALTO VXI,800,MANUAL,PETROL,170000,2100000,12
Celerio,CELERIO LXI,1000,AUTOMATIC,PETROL,114500,3500000,9
Maruti,MARUTI 800,800,MANUAL,PETROL,75000,1650000,16
Maruti,MARUTI 800,800,MANUAL,PETROL,160000,1325000,16
Swift,SWIFT 4 WAY TURBO,1000,AUTOMATIC,HYBRID,44000,7750000,6
Alto,ALTO VXI,800,MANUAL,PETROL,70000,2100000,12
Every,EVERY,660,AUTOMATIC,PETROL,230000,2700000,21
Spacia,SPACIA,650,AUTOMATIC,PETROL,93251,3500000,6
Swift,SWIFT 4 WAY TURBO,1000,AUTOMATIC,HYBRID,66554,7750000,6
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,34500,3400000,8
Alto,ALTO K10 VXI,1000,TIPTRONIC,PETROL,75600,3350000,8
Alto,ALTO K10 VXI,1000,AUTOMATIC,PETROL,92000,3275000,8
Swift,SWIFT 4 WAY TURBO,1000,AUTOMATIC,PETROL,67000,7750000,6
Every,EVERY,650,AUTOMATIC,PETROL,43200,4825000,5
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,104000,3240000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,75000,1350000,18
Swift,SWIFT ZC11,1000,MANUAL,PETROL,67000,7750000,6
Celerio,CELERIO LXI,1000,AUTOMATIC,PETROL,80000,3500000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,40000,0,15
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,68000,3150000,8
Spacia,SPACIA CUSTOM Z,650,AUTOMATIC,PETROL,77000,6950000,5
Maruti,MARUTI 800,795,MANUAL,PETROL,98560,1275000,17
Swift,SWIFT 4 WAY TURBO,1000,AUTOMATIC,DIESEL,66554,7750000,6
Alto,ALTO K10 VXI,1000,MANUAL,PETROL,141000,3090000,8
Maruti,MARUTI 800,800,MANUAL,PETROL,119000,2285000,13
Spacia,SPACIA CUSTOM Z,650,AUTOMATIC,HYBRID,72000,6900000,5
Every,EVERY,650,MANUAL,PETROL,200000,1550000,24
Swift,SWIFT,1000,AUTOMATIC,DIESEL,52000,7750000,6
