Model,MOY,Age,Mileage,Engine_Capacity,Fuel_Type,Transmission,Price
NOAH,2006,17,163000,1500,DIESEL,MANUAL,5900000
LAND CRUISER,1987,36,98475,4200,DIESEL,AUTOMATIC,5880000
PREMIO,2007,16,161000,1500,PETROL,AUTOMATIC,5875000
VITZ,2015,8,73000,1500,PETROL,AUTOMATIC,5875000
PRIUS,2011,12,241500,1800,HYBRID,AUTOMATIC,5875000
PRIUS,2011,12,145000,1800,PETROL,AUTOMATIC,5875000
HIACE,2002,21,247000,2880,DIESEL,MANUAL,5875000
PASSO,2016,7,76198,1000,PETROL,AUTOMATIC,5875000
HIACE,2002,21,247000,2880,DIESEL,MANUAL,5875000
NOAH,1999,24,250000,1850,PETROL,AUTOMATIC,5870000
HIACE,1995,28,234500,3000,DIESEL,MANUAL,5870000
HIACE,1995,28,234500,3000,DIESEL,MANUAL,5870000
VITZ,2015,8,71799,1000,PETROL,AUTOMATIC,5850000
AQUA,2013,10,98000,1500,PETROL,AUTOMATIC,5850000
COROLLA,2005,18,147000,1500,PETROL,AUTOMATIC,5850000
HIACE,1995,28,250000,2770,DIESEL,MANUAL,5850000
AQUA,2014,9,110130,1000,HYBRID,AUTOMATIC,5850000
AQUA,2014,9,110000,1500,HYBRID,AUTOMATIC,5850000
VITZ,2015,8,62000,1000,PETROL,AUTOMATIC,5850000
VITZ,2015,8,103000,1000,PETROL,AUTOMATIC,5850000
AQUA,2014,9,32154,1500,HYBRID,AUTOMATIC,5850000
ALLION,2006,17,150000,1500,PETROL,AUTOMATIC,5850000
HIACE,1998,25,290000,2800,DIESEL,MANUAL,5850000
AXIO,2007,16,135000,1500,PETROL,AUTOMATIC,5850000
PRIUS,2010,13,122000,1800,PETROL,AUTOMATIC,5850000
NOAH,2002,21,156880,1950,DIESEL,MANUAL,5850000
NOAH,2001,22,158000,1950,DIESEL,MANUAL,5850000
HIACE,1994,29,68000,2890,DIESEL,MANUAL,5850000
IST,2007,16,135000,1500,PETROL,AUTOMATIC,5850000
PRIUS,2010,13,122000,1800,PETROL,AUTOMATIC,5850000
IST,2007,16,135000,1500,PETROL,MANUAL,5850000
HIACE,1994,29,68000,2890,DIESEL,MANUAL,5850000
PASSO,2017,6,77600,1000,PETROL,AUTOMATIC,5825000
HIACE,1997,26,55000,2500,DIESEL,MANUAL,5800000
AQUA,2014,9,149000,1500,HYBRID,AUTOMATIC,5800000
AQUA,2013,10,110000,1490,PETROL,AUTOMATIC,5800000
AQUA,2013,10,91250,1500,PETROL,AUTOMATIC,5800000
TOWNACE,2002,21,156366,2180,DIESEL,AUTOMATIC,5800000
VITZ,2015,8,88000,1000,PETROL,AUTOMATIC,5800000
TOWNACE,2004,19,150000,1780,PETROL,AUTOMATIC,5800000
LH113,1994,29,200000,2700,DIESEL,MANUAL,5800000
AQUA,2014,9,118000,1400,PETROL,AUTOMATIC,5800000
AQUA,2012,11,118000,1490,HYBRID,AUTOMATIC,5800000
NOAH,2007,16,125000,1780,PETROL,AUTOMATIC,5800000
HIACE,1996,27,350118,2770,DIESEL,MANUAL,5800000
PRIUS,2010,13,65000,1200,HYBRID,AUTOMATIC,5800000
HIACE,1995,28,234322,2770,DIESEL,MANUAL,5800000
AQUA,2013,10,98000,1330,HYBRID,AUTOMATIC,5800000
LH113,1998,25,256000,2770,DIESEL,MANUAL,5800000
NOAH,2006,17,163000,1790,PETROL,AUTOMATIC,5800000
HIACE,1990,33,320000,2982,DIESEL,MANUAL,5800000
VITZ,2015,8,250000,1500,PETROL,AUTOMATIC,5800000
AXIO,2006,17,321321,1500,PETROL,AUTOMATIC,5800000
PRIUS,2009,14,149000,1790,PETROL,AUTOMATIC,5800000
AQUA,2013,10,110000,1500,HYBRID,AUTOMATIC,5800000
HIACE,1992,31,400000,2800,DIESEL,MANUAL,5800000
AQUA,2014,9,169000,990,PETROL,AUTOMATIC,5800000
AXIO,2006,17,321321,1500,PETROL,AUTOMATIC,5800000
VITZ,2015,8,250000,1500,PETROL,AUTOMATIC,5800000
HIACE,1990,33,320000,2982,DIESEL,MANUAL,5800000
NOAH,2006,17,163000,1790,PETROL,AUTOMATIC,5800000
HIACE,1996,27,350118,2770,DIESEL,MANUAL,5800000
NOAH,2007,16,125000,1780,PETROL,AUTOMATIC,5800000
LH113,1998,25,256000,2770,PETROL,MANUAL,5800000
AQUA,2013,10,98000,1330,PETROL,AUTOMATIC,5800000
AQUA,2014,9,150000,1490,HYBRID,AUTOMATIC,5795000
WIGO,2017,6,59000,1000,PETROL,AUTOMATIC,5790000
AXIO,2007,16,141000,1400,PETROL,AUTOMATIC,5790000
YARIS,2011,12,90000,1300,PETROL,MANUAL,5790000
RUSH,2007,16,104000,1400,PETROL,AUTOMATIC,5780000
AQUA,2014,9,82000,1490,HYBRID,AUTOMATIC,5780000
PRIUS,2011,12,190000,1500,PETROL,AUTOMATIC,5775000
AQUA,2013,10,115400,1500,HYBRID,AUTOMATIC,5775000
RUSH,2006,17,12345,1300,PETROL,AUTOMATIC,5775000
AXIO,2007,16,165434,1490,PETROL,AUTOMATIC,5775000
AQUA,2012,11,123456,1490,HYBRID,AUTOMATIC,5775000
AQUA,2012,11,123456,1490,HYBRID,AUTOMATIC,5775000
AXIO,2007,16,165434,1490,PETROL,MANUAL,5775000
NOAH,2007,16,145200,1800,PETROL,AUTOMATIC,5770000
ALLION,2003,20,32152,1500,PETROL,AUTOMATIC,5761000
ALLION,2003,20,32152,1500,PETROL,AUTOMATIC,5761000
VITZ,2011,12,78800,990,PETROL,AUTOMATIC,5750000
AQUA,2014,9,76700,1000,HYBRID,AUTOMATIC,5750000
HIACE,1996,27,55345,3000,DIESEL,MANUAL,5750000
HILUX,2010,13,180000,2500,DIESEL,AUTOMATIC,5750000
AQUA,2013,10,175000,1500,PETROL,AUTOMATIC,5750000
AXIO,2008,15,160000,1500,PETROL,AUTOMATIC,5750000
ALLION,2006,17,167000,1500,PETROL,AUTOMATIC,5750000
AQUA,2014,9,105000,1500,HYBRID,AUTOMATIC,5750000
VITZ,2015,8,105000,1000,PETROL,AUTOMATIC,5750000
PASSO,2016,7,78000,1000,PETROL,AUTOMATIC,5750000
AXIO,2007,16,108000,1750,PETROL,AUTOMATIC,5750000
NOAH,2007,16,65421,1980,PETROL,MANUAL,5750000
AQUA,2012,11,63760,1490,HYBRID,AUTOMATIC,5750000
NOAH,2002,21,135000,3000,DIESEL,AUTOMATIC,5750000
AQUA,2013,10,65244,1500,PETROL,AUTOMATIC,5750000
HIACE,2003,20,45689,1990,DIESEL,MANUAL,5750000
AXIO,2008,15,160000,1500,PETROL,AUTOMATIC,5750000
AQUA,2013,10,130000,1500,PETROL,AUTOMATIC,5750000
AXIO,2007,16,155000,15000,PETROL,AUTOMATIC,5750000
AXIO,2008,15,160000,1500,PETROL,AUTOMATIC,5750000
AQUA,2012,11,63760,1490,HYBRID,AUTOMATIC,5750000
NOAH,2007,16,65421,1980,PETROL,MANUAL,5750000
AXIO,2007,16,108000,1750,PETROL,AUTOMATIC,5750000
PASSO,2016,7,78000,1000,PETROL,AUTOMATIC,5750000
HIACE,2003,20,45689,1990,PETROL,MANUAL,5750000
AXIO,2007,16,202000,1500,PETROL,AUTOMATIC,5725000
HILUX,2010,13,72000,2500,DIESEL,MANUAL,5700000
AQUA,2013,10,52250,1500,PETROL,MANUAL,5700000
HIACE,1994,29,276210,2770,DIESEL,MANUAL,5700000
AXIO,2009,14,122000,1500,PETROL,AUTOMATIC,5700000
AQUA,2014,9,140000,1500,PETROL,AUTOMATIC,5700000
AQUA,2013,10,94700,1490,PETROL,AUTOMATIC,5700000
ALLION,2007,16,165000,1500,PETROL,AUTOMATIC,5700000
AQUA,2013,10,106000,1500,PETROL,AUTOMATIC,5700000
HIACE,1996,27,300000,2770,DIESEL,AUTOMATIC,5700000
ALLION,2003,20,154000,1500,PETROL,AUTOMATIC,5700000
AXIO,2008,15,165000,1500,PETROL,AUTOMATIC,5700000
AXIO,2007,16,98000,1500,PETROL,AUTOMATIC,5700000
AQUA,2013,10,92500,1450,PETROL,AUTOMATIC,5700000
NOAH,1999,24,220000,2000,DIESEL,MANUAL,5700000
NOAH,2002,21,65000,3000,DIESEL,AUTOMATIC,5700000
AXIO,2008,15,133000,1500,PETROL,AUTOMATIC,5700000
VITZ,2013,10,65000,1300,PETROL,AUTOMATIC,5700000
HIACE,1996,27,260000,2500,DIESEL,AUTOMATIC,5700000
AXIO,2006,17,190000,1499,PETROL,AUTOMATIC,5700000
HIACE,1998,25,95000,2690,DIESEL,MANUAL,5700000
HIACE,1996,27,145987,2750,DIESEL,MANUAL,5700000
WIGO,2019,4,41900,1000,PETROL,AUTOMATIC,5700000
HIACE,1996,27,145987,2750,DIESEL,MANUAL,5700000
AXIO,2008,15,133000,1500,PETROL,AUTOMATIC,5700000
HIACE,1998,25,95000,2690,PETROL,MANUAL,5700000
AQUA,2013,10,92500,1500,PETROL,MANUAL,5700000
VITZ,2016,7,66000,1000,PETROL,AUTOMATIC,5690000
AQUA,2014,9,114285,1500,HYBRID,AUTOMATIC,5690000
AQUA,2014,9,76800,1000,PETROL,AUTOMATIC,5690000
AQUA,2015,8,113500,1496,DIESEL,MANUAL,5690000
AQUA,2013,10,130000,1500,HYBRID,AUTOMATIC,5690000
AQUA,2015,8,113500,1496,DIESEL,MANUAL,5690000
CAMRY,2004,19,135456,1800,PETROL,AUTOMATIC,5685000
CAMRY,2004,19,135456,1800,PETROL,MANUAL,5685000
AQUA,2013,10,92000,1500,PETROL,AUTOMATIC,5675000
HIACE,1998,25,220000,2770,DIESEL,MANUAL,5675000
BELTA,2009,14,138218,1300,PETROL,AUTOMATIC,5675000
AQUA,2013,10,118000,1500,PETROL,AUTOMATIC,5675000
PRIUS,2010,13,165720,1800,PETROL,AUTOMATIC,5675000
AXIO,2008,15,186000,1500,PETROL,AUTOMATIC,5675000
AQUA,2014,9,139000,1490,PETROL,AUTOMATIC,5675000
ALLION,2005,18,205000,1500,PETROL,AUTOMATIC,5675000
AXIO,2007,16,186000,1490,PETROL,AUTOMATIC,5675000
AQUA,2014,9,139000,1490,PETROL,AUTOMATIC,5675000
PRIUS,2009,14,127000,1800,PETROL,AUTOMATIC,5660000
AQUA,2014,9,101300,1500,HYBRID,AUTOMATIC,5650000
HIACE,1996,27,100000,2770,DIESEL,MANUAL,5650000
HIACE,1996,27,125000,2700,DIESEL,MANUAL,5650000
NOAH,1999,24,250000,2180,DIESEL,AUTOMATIC,5650000
VITZ,2015,8,98000,1000,PETROL,AUTOMATIC,5650000
HIACE,1992,31,302586,2660,DIESEL,MANUAL,5650000
AQUA,2013,10,175000,1500,PETROL,AUTOMATIC,5650000
NOAH,1998,25,250000,2100,DIESEL,AUTOMATIC,5650000
PRIUS,2011,12,160000,1400,HYBRID,AUTOMATIC,5650000
HIACE,1994,29,300000,2770,DIESEL,MANUAL,5650000
AQUA,2014,9,111900,1500,HYBRID,AUTOMATIC,5650000
AXIO,2007,16,150000,1500,PETROL,AUTOMATIC,5650000
AQUA,2013,10,43000,1500,PETROL,AUTOMATIC,5650000
AQUA,2013,10,150000,1490,PETROL,AUTOMATIC,5650000
AXIO,2008,15,158000,1490,PETROL,AUTOMATIC,5650000
AQUA,2013,10,85000,1500,HYBRID,AUTOMATIC,5650000
AQUA,2013,10,150000,1490,PETROL,AUTOMATIC,5650000
AQUA,2013,10,43000,1500,PETROL,AUTOMATIC,5650000
PRIUS,2011,12,160000,1400,HYBRID,AUTOMATIC,5650000
NOAH,1998,25,250000,2100,DIESEL,AUTOMATIC,5650000
AQUA,2013,10,175000,1500,PETROL,AUTOMATIC,5650000
AXIO,2007,16,150000,1500,PETROL,MANUAL,5650000
AQUA,2014,9,111900,1500,PETROL,AUTOMATIC,5650000
PRIUS,2011,12,160000,1400,DIESEL,MANUAL,5650000
AVANZA,2010,13,30000,1300,PETROL,MANUAL,5648000
AVANZA,2010,13,30000,1300,PETROL,MANUAL,5648000
AXIO,2007,16,127000,1500,PETROL,AUTOMATIC,5625000
AQUA,2013,10,90000,1500,HYBRID,AUTOMATIC,5600000
AQUA,2013,10,90000,1500,PETROL,AUTOMATIC,5600000
AQUA,2013,10,86473,1496,HYBRID,AUTOMATIC,5600000
PRIUS,2010,13,114000,1800,HYBRID,AUTOMATIC,5600000
ALLION,2004,19,265000,1500,PETROL,MANUAL,5600000
AXIO,2007,16,150000,1450,PETROL,AUTOMATIC,5600000
AXIO,2007,16,152000,1490,PETROL,AUTOMATIC,5600000
VITZ,2014,9,115000,1000,PETROL,AUTOMATIC,5600000
PREMIO,2005,18,200000,1500,PETROL,MANUAL,5600000
PRIUS,2012,11,120000,1500,PETROL,AUTOMATIC,5600000
AXIO,2010,13,145000,1500,PETROL,AUTOMATIC,5600000
AQUA,2014,9,97000,1500,PETROL,AUTOMATIC,5600000
AQUA,2013,10,78000,1500,PETROL,AUTOMATIC,5600000
AQUA,2013,10,97000,1500,PETROL,MANUAL,5600000
HIACE,1994,29,580396,2770,DIESEL,MANUAL,5600000
AQUA,2013,10,120000,1500,PETROL,AUTOMATIC,5600000
HIACE,1998,25,200000,2500,DIESEL,AUTOMATIC,5600000
HIACE,1999,24,350000,2770,DIESEL,MANUAL,5600000
PASSO,2017,6,68700,1000,PETROL,AUTOMATIC,5600000
AQUA,2012,11,110000,1500,HYBRID,AUTOMATIC,5600000
AQUA,2013,10,97988,1499,PETROL,AUTOMATIC,5600000
NOAH,1999,24,200000,2180,DIESEL,AUTOMATIC,5600000
AQUA,2012,11,104400,1500,PETROL,AUTOMATIC,5600000
AQUA,2013,10,108300,1490,HYBRID,AUTOMATIC,5600000
VITZ,2016,7,70000,1499,PETROL,AUTOMATIC,5600000
AQUA,2013,10,53477,1000,HYBRID,AUTOMATIC,5600000
NOAH,2000,23,99000,1500,DIESEL,MANUAL,5600000
HIACE,1994,29,180000,2800,DIESEL,MANUAL,5600000
AQUA,2013,10,900267,1500,PETROL,MANUAL,5600000
HIACE,1998,25,150000,2500,DIESEL,MANUAL,5600000
COROLLA,2008,15,155000,1600,PETROL,AUTOMATIC,5600000
HIACE,1998,25,150000,2500,DIESEL,MANUAL,5600000
AQUA,2013,10,900267,1500,PETROL,MANUAL,5600000
HIACE,1994,29,180000,2800,DIESEL,MANUAL,5600000
NOAH,2000,23,99000,1500,DIESEL,MANUAL,5600000
AQUA,2013,10,53477,1000,HYBRID,AUTOMATIC,5600000
VITZ,2016,7,70000,1499,PETROL,AUTOMATIC,5600000
AQUA,2013,10,108300,1490,HYBRID,AUTOMATIC,5600000
AQUA,2012,11,104400,1500,PETROL,AUTOMATIC,5600000
AQUA,2013,10,120000,1500,PETROL,AUTOMATIC,5600000
HIACE,1994,29,580396,2770,DIESEL,MANUAL,5600000
AQUA,2013,10,97000,1500,PETROL,AUTOMATIC,5600000
NOAH,1999,24,200000,2180,PETROL,MANUAL,5600000
AQUA,2013,10,97988,1499,PETROL,MANUAL,5600000
AQUA,2012,11,110000,1500,DIESEL,MANUAL,5600000
PASSO,2017,6,68700,1000,DIESEL,AUTOMATIC,5600000
HIACE,1993,30,176000,2700,DIESEL,AUTOMATIC,5595000
AXIO,2008,15,165000,1500,PETROL,AUTOMATIC,5595000
AXIO,2008,15,165000,1500,DIESEL,MANUAL,5595000
HIACE,1993,30,176000,2700,PETROL,MANUAL,5595000
AQUA,2013,10,98000,1500,HYBRID,AUTOMATIC,5590000
AQUA,2014,9,72500,0,HYBRID,AUTOMATIC,5590000
PIXIS,2018,5,67422,650,PETROL,AUTOMATIC,5590000
PIXIS,2018,5,67422,650,PETROL,AUTOMATIC,5590000
COROLLA,2008,15,117000,1600,PETROL,AUTOMATIC,5585000
COROLLA,2008,15,117000,1600,PETROL,AUTOMATIC,5585000
AQUA,2013,10,126000,1496,PETROL,AUTOMATIC,5575000
VITZ,2014,9,84000,1000,PETROL,AUTOMATIC,5575000
YARIS,2008,15,129000,1500,PETROL,AUTOMATIC,5550000
AQUA,2013,10,85000,1500,HYBRID,AUTOMATIC,5550000
HIACE,1993,30,100000,2770,DIESEL,MANUAL,5550000
HIACE,1996,27,120000,2800,DIESEL,MANUAL,5550000
AQUA,2013,10,129000,1500,HYBRID,AUTOMATIC,5550000
NOAH,1997,26,265000,1980,DIESEL,AUTOMATIC,5550000
TOWNACE,1999,24,195000,2180,DIESEL,AUTOMATIC,5550000
AXIO,2008,15,160000,1490,PETROL,AUTOMATIC,5550000
AXIO,2008,15,130000,1800,PETROL,MANUAL,5550000
COROLLA,2011,12,130000,1490,PETROL,AUTOMATIC,5550000
HILUX,2010,13,165000,2500,DIESEL,MANUAL,5550000
NOAH,2002,21,210000,2100,DIESEL,AUTOMATIC,5550000
RUSH,2006,17,150000,1500,PETROL,AUTOMATIC,5550000
RUSH,2006,17,150000,1500,PETROL,AUTOMATIC,5550000
NOAH,2002,21,210000,2100,DIESEL,AUTOMATIC,5550000
HILUX,2010,13,165000,2500,DIESEL,MANUAL,5550000
COROLLA,2011,12,130000,1490,PETROL,AUTOMATIC,5550000
AXIO,2008,15,158000,1490,PETROL,AUTOMATIC,5550000
AXIO,2008,15,130000,1800,PETROL,MANUAL,5550000
AQUA,2012,11,110000,1500,HYBRID,AUTOMATIC,5540000
AXIO,2007,16,158000,1500,PETROL,AUTOMATIC,5500000
AQUA,2013,10,48900,1500,HYBRID,AUTOMATIC,5500000
HIACE,1995,28,45000,2800,DIESEL,MANUAL,5500000
HIACE,1994,29,299700,2770,DIESEL,MANUAL,5500000
AQUA,2013,10,80000,1500,HYBRID,AUTOMATIC,5500000
PRIUS,2010,13,180000,1800,HYBRID,AUTOMATIC,5500000
COROLLA,2008,15,260000,2000,DIESEL,MANUAL,5500000
AQUA,2013,10,136000,1500,HYBRID,AUTOMATIC,5500000
YARIS,2008,15,120000,1030,PETROL,AUTOMATIC,5500000
AQUA,2014,9,115000,1490,PETROL,AUTOMATIC,5500000
TOWNACE,2000,23,135000,2180,DIESEL,MANUAL,5500000
AQUA,2014,9,115000,1500,HYBRID,AUTOMATIC,5500000
HIACE,1993,30,44331,2800,DIESEL,MANUAL,5500000
AQUA,2012,11,142000,1500,HYBRID,AUTOMATIC,5500000
AQUA,2012,11,13100,1200,HYBRID,AUTOMATIC,5500000
AXIO,2007,16,240000,1500,PETROL,AUTOMATIC,5500000
HIACE,2013,10,35260,2000,DIESEL,AUTOMATIC,5500000
ALLION,2003,20,150000,1500,PETROL,AUTOMATIC,5500000
HIACE,1995,28,150000,2770,DIESEL,MANUAL,5500000
AQUA,2012,11,93000,1300,HYBRID,AUTOMATIC,5500000
PRIUS,2012,11,200000,1200,HYBRID,AUTOMATIC,5500000
IST,2008,15,116000,1500,PETROL,AUTOMATIC,5500000
YARIS,2008,15,126000,1300,PETROL,AUTOMATIC,5500000
HIACE,2004,19,239000,3000,DIESEL,MANUAL,5500000
AQUA,2012,11,118000,1300,PETROL,MANUAL,5500000
HIACE,1993,30,1000,2770,DIESEL,MANUAL,5500000
AQUA,2013,10,175000,1500,PETROL,AUTOMATIC,5500000
PRIUS,2012,11,130000,1800,HYBRID,AUTOMATIC,5500000
HIACE,1995,28,70000,2400,DIESEL,MANUAL,5500000
COROLLA,2008,15,102700,1500,PETROL,AUTOMATIC,5500000
HIACE,1991,32,269000,2770,DIESEL,MANUAL,5500000
AQUA,2012,11,120000,1500,HYBRID,AUTOMATIC,5500000
HILUX,1997,26,350000,2800,DIESEL,MANUAL,5500000
NOAH,2005,18,182000,1780,PETROL,AUTOMATIC,5500000
NOAH,2000,23,170000,1998,PETROL,MANUAL,5500000
ALLION,2003,20,42160,1500,PETROL,AUTOMATIC,5500000
AVANZA,2009,14,110000,1299,PETROL,MANUAL,5500000
PRIUS,2010,13,117000,1500,HYBRID,AUTOMATIC,5500000
IST,2007,16,109816,1500,PETROL,AUTOMATIC,5500000
RAV4,2002,21,181000,1800,PETROL,AUTOMATIC,5500000
AQUA,2013,10,146000,1490,PETROL,AUTOMATIC,5500000
NOAH,2002,21,93012,1780,PETROL,AUTOMATIC,5500000
NOAH,1998,25,302000,1970,DIESEL,AUTOMATIC,5500000
HIACE,1994,29,600000,2500,DIESEL,MANUAL,5500000
TOWNACE,2000,23,200000,2180,DIESEL,AUTOMATIC,5500000
RUSH,2010,13,150000,1495,PETROL,MANUAL,5500000
HIACE,2001,22,200000,1446,DIESEL,MANUAL,5500000
AQUA,2012,11,110,1500,PETROL,AUTOMATIC,5500000
HIACE,2001,22,400000,2446,DIESEL,MANUAL,5500000
NOAH,2001,22,226321,2180,PETROL,MANUAL,5500000
ALLION,2004,19,176000,1500,PETROL,AUTOMATIC,5500000
RUSH,2010,13,150000,1495,PETROL,MANUAL,5500000
TOWNACE,2000,23,200000,2180,DIESEL,AUTOMATIC,5500000
NOAH,1998,25,302000,1970,DIESEL,AUTOMATIC,5500000
NOAH,2002,21,93012,1780,PETROL,AUTOMATIC,5500000
NOAH,2005,18,182000,1780,PETROL,AUTOMATIC,5500000
HILUX,1997,26,350000,2800,DIESEL,MANUAL,5500000
AQUA,2012,11,120000,1500,HYBRID,AUTOMATIC,5500000
HIACE,1991,32,269000,2770,DIESEL,MANUAL,5500000
COROLLA,2008,15,102700,1500,PETROL,AUTOMATIC,5500000
HIACE,1995,28,70000,2400,PETROL,MANUAL,5500000
PRIUS,2012,11,130000,1800,PETROL,AUTOMATIC,5500000
AQUA,2013,10,146000,1490,PETROL,MANUAL,5500000
RAV4,2002,21,181000,1800,PETROL,MANUAL,5500000
IST,2007,16,109816,1500,PETROL,MANUAL,5500000
PRIUS,2010,13,117000,1500,DIESEL,MANUAL,5500000
AVANZA,2009,14,110000,1299,PETROL,MANUAL,5500000
WIGO,2017,6,75000,998,PETROL,AUTOMATIC,5495000
AXIO,2007,16,260000,1800,PETROL,AUTOMATIC,5490000
ALLION,2005,18,175000,1500,PETROL,AUTOMATIC,5490000
HIACE,1994,29,574337,3000,DIESEL,MANUAL,5490000
ALLION,2004,19,220000,1500,PETROL,AUTOMATIC,5490000
AQUA,2014,9,113000,1500,HYBRID,AUTOMATIC,5490000
AQUA,2014,9,113000,1500,HYBRID,AUTOMATIC,5490000
ALLION,2004,19,220000,1500,PETROL,AUTOMATIC,5490000
NOAH,2007,16,84100,1780,PETROL,AUTOMATIC,5485000
HILUX,1997,26,268000,2800,DIESEL,MANUAL,5485000
AXIO,2007,16,176000,1500,PETROL,AUTOMATIC,5485000
AQUA,2012,11,117000,1500,HYBRID,AUTOMATIC,5485000
AXIO,2007,16,176000,1500,PETROL,AUTOMATIC,5485000
NOAH,2007,16,84100,1780,PETROL,AUTOMATIC,5485000
HILUX,1997,26,268000,2800,PETROL,AUTOMATIC,5485000
AXIO,2007,16,141617,1500,PETROL,AUTOMATIC,5480000
AXIO,2007,16,210000,1500,PETROL,AUTOMATIC,5475000
AXIO,2007,16,100000,1500,PETROL,AUTOMATIC,5475000
AXIO,2009,14,132000,1300,PETROL,AUTOMATIC,5475000
AQUA,2014,9,154000,1800,PETROL,AUTOMATIC,5475000
ALLION,2005,18,178882,1490,PETROL,AUTOMATIC,5475000
HILUX,1996,27,220000,2770,DIESEL,MANUAL,5475000
VITZ,2012,11,67000,996,PETROL,AUTOMATIC,5475000
COROLLA,2008,15,101000,1600,PETROL,AUTOMATIC,5475000
AQUA,2013,10,148000,1500,PETROL,AUTOMATIC,5475000
COROLLA,2008,15,101000,1600,PETROL,AUTOMATIC,5475000
VITZ,2012,11,67000,996,PETROL,AUTOMATIC,5475000
HILUX,1996,27,220000,2770,PETROL,MANUAL,5475000
ALLION,2005,18,178882,1490,PETROL,AUTOMATIC,5475000
ALLION,2005,18,178882,1490,DIESEL,MANUAL,5475000
AXIO,2007,16,157000,1500,PETROL,AUTOMATIC,5450000
AQUA,2014,9,89000,1600,HYBRID,AUTOMATIC,5450000
PASSO,2016,7,50000,990,PETROL,AUTOMATIC,5450000
AXIO,2007,16,199500,1500,PETROL,AUTOMATIC,5450000
AQUA,2012,11,137000,1500,HYBRID,AUTOMATIC,5450000
PRIUS,2010,13,98700,1500,HYBRID,MANUAL,5450000
AQUA,2013,10,155000,1300,PETROL,AUTOMATIC,5450000
HIACE,1996,27,570000,3000,DIESEL,MANUAL,5450000
AQUA,2012,11,115000,1500,HYBRID,AUTOMATIC,5450000
NOAH,2000,23,250000,2100,DIESEL,AUTOMATIC,5450000
AXIO,2008,15,175000,1500,PETROL,AUTOMATIC,5450000
PRIUS,2010,13,240000,1800,PETROL,AUTOMATIC,5450000
ALLION,2002,21,138800,1500,PETROL,AUTOMATIC,5450000
PRIUS,2010,13,185000,1800,HYBRID,AUTOMATIC,5450000
NOAH,2000,23,150000,2180,DIESEL,MANUAL,5450000
HIACE,1997,26,310000,2770,DIESEL,MANUAL,5450000
AQUA,2012,11,96000,1500,PETROL,AUTOMATIC,5450000
AQUA,2013,10,102000,1500,PETROL,AUTOMATIC,5450000
ALLION,2003,20,141000,1500,PETROL,AUTOMATIC,5450000
AQUA,2012,11,109000,1500,HYBRID,AUTOMATIC,5450000
AQUA,2012,11,110000,1500,PETROL,AUTOMATIC,5450000
ALLION,2004,19,154000,1330,PETROL,AUTOMATIC,5450000
ALLION,2003,20,141000,1500,PETROL,AUTOMATIC,5450000
AQUA,2013,10,102000,1500,PETROL,AUTOMATIC,5450000
NOAH,2000,23,150000,2180,PETROL,AUTOMATIC,5450000
PRIUS,2010,13,185000,1800,PETROL,AUTOMATIC,5450000
ALLION,2002,21,138800,1500,HYBRID,AUTOMATIC,5450000
HIACE,1997,26,310000,2770,PETROL,AUTOMATIC,5450000
PIXIS,2017,6,65000,650,PETROL,AUTOMATIC,5435000
PASSO,2016,7,71100,990,PETROL,AUTOMATIC,5425000
NOAH,2001,22,980000,200,PETROL,AUTOMATIC,5425000
NOAH,2001,22,980000,200,PETROL,AUTOMATIC,5425000
HARRIER,2000,23,65000,2000,PETROL,AUTOMATIC,5403000
NOAH,2002,21,300000,2180,DIESEL,AUTOMATIC,5400000
AQUA,2014,9,96000,1490,PETROL,AUTOMATIC,5400000
VITZ,2008,15,117500,1300,PETROL,AUTOMATIC,5400000
NOAH,2002,21,252000,2250,DIESEL,MANUAL,5400000
PRIUS,2011,12,110000,1500,HYBRID,AUTOMATIC,5400000
ALLION,2004,19,187000,2500,PETROL,AUTOMATIC,5400000
HILUX,2010,13,235000,2500,DIESEL,MANUAL,5400000
WIGO,2017,6,59000,1000,PETROL,AUTOMATIC,5400000
NOAH,1999,24,165000,1800,DIESEL,AUTOMATIC,5400000
ALLION,2005,18,124000,1500,PETROL,AUTOMATIC,5400000
VITZ,2011,12,131000,990,PETROL,AUTOMATIC,5400000
HIACE,1993,30,145200,3000,DIESEL,MANUAL,5400000
AQUA,2013,10,178000,1500,PETROL,AUTOMATIC,5400000
HIACE,1994,29,84620,2300,DIESEL,MANUAL,5400000
HIACE,1995,28,45823,2440,DIESEL,MANUAL,5400000
AQUA,2012,11,122000,1500,HYBRID,AUTOMATIC,5400000
NOAH,1998,25,168000,1900,DIESEL,MANUAL,5400000
AQUA,2012,11,133000,1500,HYBRID,AUTOMATIC,5400000
HILUX,2009,14,170000,2500,DIESEL,MANUAL,5400000
HIACE,1995,28,140000,3000,DIESEL,MANUAL,5400000
AQUA,2012,11,121000,1500,HYBRID,AUTOMATIC,5400000
WIGO,2018,5,50600,1000,PETROL,AUTOMATIC,5400000
AQUA,2013,10,135600,1500,HYBRID,AUTOMATIC,5400000
AQUA,2013,10,119000,1500,PETROL,AUTOMATIC,5400000
AXIO,2007,16,132000,1490,PETROL,MANUAL,5400000
YARIS,2006,17,118000,1300,PETROL,AUTOMATIC,5400000
HILUX,1996,27,325090,2800,DIESEL,MANUAL,5400000
AXIO,2007,16,149000,2500,PETROL,MANUAL,5400000
